shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
46,15,14,911,7.591666666666667,3450,1272.9107821604437,686.0,-7.0892178395563406,-34.0,0.0,65.74005889892578,1402.696693727762,-336.47794715859163,127.18313373441151,1034.1441193662706,-2.764122654861012,17.50665194982298,130.19527353764033,1022.5658798312884,-3.01213980322882,11.578239534982231,-0.4634601993839169,7.015058672206351,0.46980814506008567,-0.6907293519063383,127.18313373441151,1034.1441193662706,-2.764122654861012,17.50665194982298,
47,14,13,920,7.666666666666667,3525,1276.2844208137233,697.5498097761088,-3.7155791862767273,-22.45019022389124,-1.0,87.33650970458984,1416.3956033628642,-352.5292839807653,140.88204336951367,1050.1954561884443,13.698909635102154,16.051336822173653,140.58693796283887,1050.1630307395665,0.2951054066747929,0.03242544887780241,-10.975179619440496,27.37032809633888,0.5256881635999054,-1.21641751550624,140.88204336951367,1050.1954561884443,13.698909635102154,16.051336822173653,
48,13,12,929,7.741666666666666,3600,1257.0742428769202,700.7125136644681,-22.925757123079848,-19.287486335531867,0.5,75.30281162261963,1399.633967135322,-350.1699547115969,124.12040714197155,1047.836126919276,-16.761636227542112,-2.35932926916837,142.62852844140093,1050.9645487239395,-18.508121299429376,-3.1284218046637307,-2.0444427730039934,0.7942143975908493,-1.0115908650589176,-0.20482665044732892,124.12040714197155,1047.836126919276,-16.761636227542112,-2.35932926916837,
49,12,11,939,7.825,3683,1268.7795141069535,722.2427993664106,-11.220485893046543,2.2427993664106225,0.5,74.34799575805664,1415.5703986880737,-348.81705787089606,140.05683869472318,1046.4832300785752,15.936431552751628,-1.3528968407008506,146.79046342160677,1071.061963225105,-6.7336247268835905,-24.578733146530112,-4.165707087894816,20.096632973436044,-0.19407252821447665,-0.01075412223285346,140.05683869472318,1046.4832300785752,15.936431552751628,-1.3528968407008506,
50,11,10,947,7.891666666666667,3750,1248.1113707348006,733.5856212724374,-31.88862926519937,13.585621272437379,-0.75,77.1420259475708,1403.3248980961168,-348.35932318070763,127.81133810276629,1046.0254953883866,-12.245500591956898,-0.45773469018843116,154.91847574269127,1082.6176412183054,-27.107137639924986,-36.59214582991865,-8.371061903362715,11.380843588429798,1.2034835319558486,-1.2142376541886957,127.81133810276629,1046.0254953883866,-12.245500591956898,-0.45773469018843116,
51,10,9,956,7.966666666666667,3825,1268.7591440180286,750.5414198122953,-11.240855981971436,30.541419812295317,-0.25,76.31368446350098,1429.6417779795727,-347.8161329845343,154.12821798622213,1045.4823051922133,26.31687988345584,-0.5431901961733274,160.3288935599312,1098.5556958950626,-6.200675573709077,-53.07339070284934,-5.697546196677422,15.837682127544554,-0.17880633182511427,-1.0354313223635823,154.12821798622213,1045.4823051922133,26.31687988345584,-0.5431901961733274,
52,9,8,966,8.05,3908,1281.743847528492,700.1916044430034,1.743847528492097,-19.80839555699663,-2.0,54.403974533081055,1452.8607188563974,-421.85419100000365,177.34715886304684,1119.5203632076827,23.218940876824718,74.03805801546935,171.365253851209,1122.0254965607996,5.981905011837853,-2.5051333531168893,-11.329625126643577,23.329646080856946,-0.3173622603756255,-0.7180690619879581,177.34715886304684,1119.5203632076827,23.218940876824718,74.03805801546935,
53,8,7,975,8.125,3983,1279.8466514424267,710.3725326885938,-0.15334855757328114,-9.627467311406235,-1.25,36.27539253234863,1453.2203185050691,-418.3008634100754,177.7067585117186,1115.9670356177544,0.35959964867174676,-3.5533275899282444,173.44325240001467,1128.6747560404897,4.263506111703919,-12.707720422735406,-2.1260064990276533,6.634065568200299,-0.30391960098403803,-0.41414946100392125,177.7067585117186,1115.9670356177544,0.35959964867174676,-3.5533275899282444,
54,7,6,984,8.2,4058,1274.1378457427504,685.9740977058345,-5.8621542572495855,-34.02590229416546,-0.25,45.76652717590332,1453.7299796826887,-456.9460612302066,178.21641968933818,1154.6122334378856,0.5096611776195914,38.645197820131216,180.21702362638507,1143.0337457631022,-2.0006039370468898,11.57848767478356,-7.036748256326973,14.231961792331163,0.6398237884304894,-1.053973249434408,178.21641968933818,1154.6122334378856,0.5096611776195914,38.645197820131216,
55,6,5,993,8.275,4133,1280.5253571397434,694.9424162212833,0.5253571397433916,-25.057583778716662,-0.75,60.69285011291504,1464.4655109970863,-460.214359194851,188.95195100373576,1157.8805314025299,10.735531314397576,3.2682979646443755,184.46511885973223,1155.1512687070858,4.486832144003529,2.7292626954440493,-4.500973798923042,12.025885009885087,0.14621727584629232,-1.2001905252807,188.95195100373576,1157.8805314025299,10.735531314397576,3.2682979646443755,
