shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
45,16,15,687,5.725,3975,1277.857896376547,703.6960960289956,-2.1421036234530675,-16.303903971004388,1.75,62.65564727783203,1127.8631431613658,-61.805903163853486,-150.6945451866177,781.8786127838276,-12.93965562858125,17.734320945461036,-149.71342634133066,765.5414364571311,-0.9811188452870283,16.33717632669652,8.49267496321545,19.014077011808467,0.17115681923598194,-0.9898218001943644,-150.6945451866177,781.8786127838276,-12.93965562858125,17.734320945461036,
46,15,14,698,5.816666666666666,4067,1278.6348730896593,702.3161584048161,-1.3651269103406776,-17.683841595183935,2.25,82.88113021850586,1123.6379114809874,-74.40553927950441,-154.91977686699602,794.4782488994786,-4.225231680378329,12.599636115650924,-154.6750230629773,776.7495024877455,-0.24475380401872826,17.728746411733027,4.756584178697722,11.29659652841633,0.05405330859234558,-1.04387510878671,-154.91977686699602,794.4782488994786,-4.225231680378329,12.599636115650924,
47,14,13,708,5.9,4150,1287.9882200346033,703.2099737071358,7.988220034603273,-16.79002629286424,1.75,85.06809616088867,1126.3622876639654,-89.02374619527711,-152.19540068401807,809.0964558152513,2.7243761829779487,14.618206915772703,-161.3400536290144,792.1006678452025,9.144652944996324,16.99578797004881,6.403742712845087,15.461985304153927,-0.07219048117991005,-0.9716846276068005,-152.19540068401807,809.0964558152513,2.7243761829779487,14.618206915772703,
48,13,12,719,5.991666666666666,4242,1283.8484892317836,698.7828510475499,3.84848923178356,-21.21714895245009,2.25,65.0102367401123,1115.6221371112144,-107.57056239960912,-162.93555123676902,827.6432720195833,-10.740150552750947,18.546816204332004,-167.9569497964751,806.3063103331757,5.0213985597060855,21.336961686407562,6.436196692958447,14.288420679578962,-0.24499441147061127,-0.7266902161361914,-162.93555123676902,827.6432720195833,-10.740150552750947,18.546816204332004,
49,12,11,730,6.083333333333333,4333,1287.6036216119091,698.6576436282559,7.603621611909148,-21.34235637174413,2.25,84.81982803344727,1104.7381149713508,-127.34881244986752,-173.81957337663266,847.4215220698417,-10.884022139863646,19.778250050258407,-182.6574263116088,825.9334626687488,8.837852934976127,21.48805940109287,14.508753728869578,19.769299021735378,-0.16903492514631235,-0.5576552909898804,-173.81957337663266,847.4215220698417,-10.884022139863646,19.778250050258407,
50,11,10,739,6.158333333333333,4408,1278.113180717351,701.9475261688608,-1.8868192826489576,-18.052473831139196,1.5,81.35531234741211,1097.3118321987401,-132.16823219429637,-181.2458561492433,852.2409418142705,-7.426282772610648,4.819419744428842,-180.77595782619096,834.1184302164189,-0.46989832305234813,18.1225115978516,-1.892979576515927,8.182312982337407,-0.4770631819266536,-0.08059210906323064,-181.2458561492433,852.2409418142705,-7.426282772610648,4.819419744428842,
51,10,9,750,6.25,4500,1276.6891255389146,698.6125232167191,-3.3108744610854046,-21.38747678328093,1.5,56.15473556518555,1089.9403874468326,-149.1058487490875,-188.61730090115088,869.1785583690616,-7.371444751907575,16.937616554791134,-186.53448356373497,847.7526401269552,-2.082817337415918,21.42591824210649,5.621546066527571,13.69125700498057,0.49383842585467635,-0.5744305349179022,-188.61730090115088,869.1785583690616,-7.371444751907575,16.937616554791134,
52,9,8,762,6.35,4600,1282.9813538183123,703.6551605170037,2.9813538183123,-16.34483948299635,1.75,91.19678497314453,1091.8745599563272,-156.06277976006209,-186.68312839165628,876.1354893800362,1.9341725094946014,6.956931010974586,-190.94382621466002,859.6890523986434,4.2606978230037384,16.44643698139282,4.290218860619461,11.979743847885743,-0.0036670771709899443,-0.5707634577469124,-186.68312839165628,876.1354893800362,1.9341725094946014,6.956931010974586,
53,8,7,777,6.475,4725,1283.7085930301732,721.7276996807672,3.7085930301732333,1.7276996807671594,0.25,76.7170524597168,1080.4259271439068,-162.33868399674407,-198.1317612040766,882.4113936167182,-11.448632812420328,6.275904236681981,-203.29794005526173,884.0332109317111,5.166178851185123,-1.6218173149928816,12.136319045014261,24.453464856893106,-0.059318888898151165,-0.5114445688487617,-198.1317612040766,882.4113936167182,-11.448632812420328,6.275904236681981,
54,7,6,793,6.608333333333333,4858,1301.551040695626,741.189332981239,21.551040695625943,21.189332981238977,-0.5,77.4798412322998,1097.4664524868572,-161.60928683459986,-181.09123586112628,881.681996454574,17.040525342950332,-0.7293971621442097,-204.54658144837003,902.3182589051999,23.455345587243755,-20.63626245062585,0.845145279920871,18.308135191143833,0.7520523695932294,-1.2634969384419845,-181.09123586112628,881.681996454574,17.040525342950332,-0.7293971621442097,
55,6,5,803,6.691666666666666,4942,1290.90844226855,751.3226515734865,10.908442268550061,31.322651573486496,0.0,75.41031455993652,1077.43382263405,-160.7659668593035,-201.12386571393336,880.8386764792776,-20.032629852807077,-0.8433199752963674,-213.96938439278165,911.9119053396823,12.845518678848293,-31.073228860404697,9.269662855461092,9.741694810717263,-0.3559259577120279,-0.9075709807299599,-201.12386571393336,880.8386764792776,-20.032629852807077,-0.8433199752963674,
56,5,4,814,6.783333333333333,5033,1279.1262275703614,701.5753498845305,-0.8737724296386205,-18.42465011546949,2.25,85.35576248168945,1059.927857927836,-223.85859220980137,-218.62983042014753,943.9313018297755,-17.505964706214172,63.09262535049788,-218.97958481988212,925.4456204565304,0.3497543997345929,18.485681373245143,4.849094639373561,13.592271125978868,-0.22700046962752746,-0.6805705111024346,-218.62983042014753,943.9313018297755,-17.505964706214172,63.09262535049788,
57,4,3,824,6.866666666666666,5117,1287.1212954181024,704.165867219677,7.121295418102363,-15.834132780322989,2.25,74.16168975830078,1060.4954495449986,-232.11389711135826,-218.0622388029849,952.1866067313324,0.5675916171626341,8.255304901556883,-226.48268096978154,936.2161518669697,8.420442166796647,15.97045486436275,7.405605734363917,10.837795089641077,-0.16357059876808164,-0.5169999123343548,-218.0622388029849,952.1866067313324,0.5675916171626341,8.255304901556883,
58,3,2,835,6.958333333333333,5208,1288.289240457282,698.4034666416064,8.289240457281949,-21.59653335839357,2.25,62.099618911743164,1050.6581773882335,-256.5077901876041,-227.89951095974993,976.5804998075782,-9.837272156765039,24.39389307624583,-237.56964526920274,954.8877833703845,9.670134309452806,21.69271643719378,11.03384871326216,18.70306881099475,-0.3541466003968958,-0.1628533119374627,-227.89951095974993,976.5804998075782,-9.837272156765039,24.39389307624583,
